StartOfMonth,Scam___Contact_Mode,Amount_lost,Number_of_reports,Average_report,Average_loss,Group_Count,Category_ID,Complainant_ID,Report_ID
2020-03-01,Internet,193.0,2,2,96,1,17,2,460
2020-06-01,Internet,884.0,2,2,442,1,17,1,461
2020-05-01,Internet,375.0,1,1,375,1,17,8,462
2020-06-01,Internet,399.0,1,1,399,1,17,10,463
2020-01-01,Internet,294.0,1,1,294,1,17,4,464
2020-04-01,Internet,103.0,1,1,103,1,17,7,465
2020-05-01,Internet,250.0,1,1,250,1,17,7,466
2020-01-01,Social media/Online forums,104.0,1,1,104,1,17,7,467
2020-06-01,Social media/Online forums,376.0,1,1,376,1,17,7,468
2020-02-01,Social media/Online forums,299.0,1,1,299,1,17,4,469
2020-05-01,Social media/Online forums,393.0,2,2,196,1,17,4,470
2020-06-01,Social media/Online forums,356.0,1,1,356,1,17,6,471
2020-06-01,Social media/Online forums,330.0,1,1,330,1,17,10,472
2020-06-01,Social media/Online forums,360.0,1,1,360,1,17,8,473
2020-02-01,Social media/Online forums,313.0,1,1,313,1,17,9,474
2020-05-01,Social media/Online forums,438.0,1,1,438,1,17,9,475
2020-06-01,Social media/Online forums,194.0,1,1,194,1,17,20,476
2020-01-01,Email,154.0,1,1,154,1,17,5,477
2020-06-01,Email,606.0,2,2,303,1,17,9,478
2020-01-01,Email,565.0,2,2,282,1,17,11,479
2020-04-01,Email,632.0,2,2,316,1,17,6,480
2020-05-01,Email,177.0,1,1,177,1,17,7,481
2020-04-01,Mobile apps,146.0,1,1,146,1,17,2,482
2020-05-01,Mobile apps,305.0,1,1,305,1,17,7,483
2020-05-01,Text message,140.0,1,1,140,1,17,9,484
2020-02-01,Phone call,149.0,1,1,149,1,17,8,485
2020-06-01,Phone call,354.0,1,1,354,1,5,15,486
2020-01-01,Internet,154.0,1,1,154,1,5,9,487
2020-01-01,Phone call,2600.0,1,1,2600,1,5,10,488
2020-02-01,Phone call,2800.0,1,1,2800,1,5,10,489
2020-06-01,Phone call,1600.0,1,1,1600,1,5,10,490
2020-01-01,Social media/Online forums,2500.0,1,1,2500,1,5,5,491
2020-01-01,Phone call,13530.0,1,1,13530,1,5,4,492
2020-05-01,Text message,350.0,1,1,350,1,5,4,493
2020-04-01,Text message,1860.0,1,1,1860,1,5,2,494
2020-05-01,Email,10000.0,1,1,10000,1,5,2,495
2020-06-01,In person,0.0,1,1,0,1,5,6,496
2020-01-01,Internet,135.0,1,1,135,1,5,3,497
2020-03-01,Internet,55.0,1,1,55,1,5,3,498
2020-05-01,Internet,20.0,1,1,20,1,5,3,499
2020-04-01,Social media/Online forums,376.0,1,1,376,1,5,7,500
2020-03-01,Internet,3.0,1,1,3,1,6,3,501
2020-01-01,Text message,11800.0,1,1,11800,1,6,2,502
2020-06-01,Text message,3.0,1,1,3,1,6,5,503
2020-01-01,Phone call,9500.0,1,1,9500,1,6,7,504
2020-02-01,Phone call,3.0,1,1,3,1,6,1,505
2020-05-01,Phone call,14.0,1,1,14,1,6,4,506
2020-03-01,Mail,45.0,1,1,45,1,18,17,507
2020-04-01,Internet,1070.0,2,2,535,1,3,11,508
2020-05-01,Internet,4950.0,1,1,4950,1,3,9,509
2020-02-01,Phone call,500.0,2,2,250,1,3,8,510
2020-02-01,Phone call,32.0,7,7,5,1,3,10,511
2020-02-01,Email,549.0,1,1,549,1,3,10,512
2020-04-01,Phone call,186.0,3,3,62,1,3,10,513
2020-03-01,Social media/Online forums,800.0,1,1,800,1,3,4,514
2020-01-01,Phone call,300.0,10,10,30,1,3,4,515
2020-02-01,Phone call,150000.0,6,6,25000,1,3,4,516
2020-02-01,Phone call,0.0,4,4,0,1,3,5,517
2020-03-01,Phone call,9700.0,6,6,1617,1,3,5,518
2020-04-01,Phone call,4000.0,3,3,1333,1,3,4,519
2020-06-01,Phone call,5679.0,9,9,631,1,3,4,520
2020-06-01,Phone call,0.0,7,7,0,1,3,5,521
2020-01-01,Phone call,10100.0,11,11,918,1,3,2,522
2020-02-01,Phone call,1000.0,11,11,91,1,3,2,523
2020-06-01,Phone call,47950.0,5,5,9590,1,3,2,524
2020-06-01,Social media/Online forums,429.0,1,1,429,1,3,6,525
2020-03-01,Phone call,1000.0,2,2,500,1,3,6,526
2020-06-01,Phone call,3447.0,8,8,431,1,3,6,527
2020-01-01,Internet,1800.0,1,1,1800,1,3,3,528
2020-01-01,Email,58.0,3,3,19,1,3,3,529
2020-02-01,Email,7300.0,8,8,912,1,3,3,530
2020-04-01,Phone call,775.0,3,3,258,1,3,3,531
2020-06-01,Phone call,635.0,16,16,40,1,3,3,532
2020-03-01,Phone call,9980.0,8,8,1248,1,3,7,533
2020-01-01,Internet,99.0,1,1,99,1,2,5,534
2020-02-01,Internet,283.0,2,2,142,1,2,4,535
2020-06-01,Email,2621.0,2,2,1310,1,2,4,536
2020-01-01,Text message,12949.0,4,4,3237,1,2,5,537
2020-03-01,Text message,15000.0,4,4,3750,1,2,5,538
2020-04-01,Text message,5000.0,3,3,1667,1,2,5,539
2020-06-01,Phone call,9875.0,5,5,1975,1,2,1,540
2020-06-01,Email,4583.0,6,6,764,1,2,9,541
2020-06-01,Social media/Online forums,1900.0,1,1,1900,1,2,11,542
2020-05-01,Social media/Online forums,1000.0,1,1,1000,1,2,2,543
2020-01-01,Email,1390.0,8,8,174,1,2,2,544
2020-01-01,In person,3000.0,1,1,3000,1,2,6,545
2020-02-01,Social media/Online forums,3500.0,1,1,3500,1,2,6,546
2020-05-01,Mobile apps,57.0,1,1,57,1,2,6,547
2020-05-01,In person,6395.0,1,1,6395,1,2,6,548
2020-02-01,Internet,985.0,1,1,985,1,2,6,549
2020-01-01,Phone call,3000.0,6,6,500,1,2,2,550
2020-03-01,Phone call,6000.0,9,9,667,1,2,3,551
2020-04-01,Email,400.0,28,28,14,1,2,3,552
2020-04-01,Internet,441.0,1,1,441,1,2,7,553
2020-03-01,Text message,4500.0,1,1,4500,1,4,17,554
2020-01-01,Mobile apps,7.0,1,1,7,1,4,3,555
2020-04-01,Mobile apps,5.0,1,1,5,1,4,2,556
2020-05-01,Social media/Online forums,650.0,1,1,650,1,4,1,557
2020-02-01,In person,500.0,1,1,500,1,4,7,558
2020-02-01,In person,9859.0,1,1,9859,1,4,2,559
2020-03-01,Email,9000.0,1,1,9000,1,4,19,560
2020-04-01,Email,34000.0,5,5,6800,1,4,4,561
2020-05-01,Email,6000.0,4,4,1500,1,4,3,562
2020-05-01,Email,2000.0,1,1,2000,1,4,9,563
2020-01-01,Internet,295.0,1,1,295,1,4,4,564
2020-02-01,Internet,0.0,1,1,0,1,4,4,565
2020-05-01,Internet,30233.0,1,1,30233,1,4,5,566
2020-02-01,Internet,12.0,1,1,12,1,4,9,567
2020-03-01,Internet,750.0,1,1,750,1,4,14,568
2020-04-01,Internet,299.0,1,1,299,1,4,13,569
2020-06-01,Internet,10000.0,1,1,10000,1,4,2,570
2020-06-01,Internet,700.0,1,1,700,1,4,14,571
2020-06-01,Internet,1084.0,2,2,542,1,4,7,572
2020-01-01,Phone call,19741.0,15,15,1316,1,4,2,573
2020-02-01,Phone call,10580.0,21,21,504,1,4,2,574
2020-04-01,Phone call,20000.0,5,5,4000,1,4,2,575
2020-03-01,Phone call,1600.0,9,9,178,1,4,5,576
2020-04-01,Phone call,34500.0,5,5,6900,1,4,5,577
2020-02-01,Phone call,2000.0,7,7,286,1,4,4,578
2020-05-01,Phone call,71800.0,8,8,8975,1,4,4,579
2020-01-01,Phone call,908.0,5,5,182,1,4,8,580
2020-01-01,Phone call,10000.0,6,6,1667,1,4,9,581
2020-03-01,Phone call,10000.0,2,2,5000,1,4,9,582
2020-04-01,Phone call,15000.0,1,1,15000,1,4,9,583
2020-05-01,Phone call,5500.0,1,1,5500,1,4,8,584
2020-01-01,Phone call,4099.0,7,7,586,1,4,1,585
2020-02-01,Phone call,4998.0,12,12,416,1,4,1,586
2020-02-01,Phone call,6750.0,7,7,964,1,4,10,587
2020-04-01,Phone call,11000.0,1,1,11000,1,4,1,588
2020-04-01,Phone call,99000.0,2,2,49500,1,4,10,589
2020-05-01,Phone call,13.0,6,6,2,1,4,10,590
2020-01-01,Phone call,31000.0,1,1,31000,1,4,11,591
2020-04-01,Phone call,18000.0,1,1,18000,1,4,16,592
2020-04-01,Phone call,1800.0,6,6,300,1,4,3,593
2020-05-01,Phone call,173998.0,12,12,14500,1,4,3,594
2020-01-01,Phone call,59939.0,16,16,3746,1,4,7,595
2020-02-01,Phone call,10845.0,11,11,986,1,4,7,596
2020-03-01,Phone call,29800.0,6,6,4967,1,4,7,597
2020-04-01,Phone call,47272.0,6,6,7879,1,4,7,598
2020-05-01,Phone call,380000.0,12,12,31667,1,4,7,599
2020-06-01,Phone call,28200.0,13,13,2169,1,4,7,600
2020-01-01,Phone call,7000.0,8,8,875,1,1,9,601
2020-03-01,Phone call,1145.0,1,1,1145,1,1,14,602
2020-03-01,Phone call,7.0,1,1,7,1,1,16,603
2020-02-01,Phone call,1600.0,3,3,533,1,1,1,604
2020-06-01,Phone call,0.0,9,9,0,1,1,1,605
2020-02-01,Phone call,1336.0,19,19,70,1,1,3,606
2020-02-01,Phone call,2000.0,17,17,118,1,1,6,607
2020-01-01,Phone call,10000.0,16,16,625,1,1,7,608
2020-05-01,Phone call,7000.0,8,8,875,1,1,7,609
2020-06-01,Phone call,149.0,25,25,6,1,1,7,610
2020-02-01,Email,3532.0,25,25,141,1,1,7,611
2020-05-01,Email,2000.0,23,23,87,1,1,7,612
2020-06-01,Email,200.0,76,76,3,1,1,3,613
2020-02-01,Email,21028.0,16,16,1314,1,1,2,614
2020-03-01,Email,172.0,17,17,10,1,1,2,615
2020-04-01,Email,6000.0,35,35,171,1,1,2,616
2020-05-01,Email,1000.0,41,41,24,1,1,2,617
2020-06-01,Email,2500.0,11,11,227,1,1,6,618
2020-04-01,Email,50.0,19,19,3,1,1,4,619
2020-03-01,Email,81.0,22,22,4,1,1,5,620
2020-01-01,Email,225.0,14,14,16,1,1,1,621
2020-04-01,Email,5245.0,10,10,524,1,1,1,622
2020-02-01,Email,59.0,6,6,10,1,1,8,623
2020-01-01,Mobile apps,3000.0,1,1,3000,1,1,4,624
2020-02-01,Internet,1264.0,1,1,1264,1,1,11,625
2020-05-01,Internet,71.0,1,1,71,1,1,3,626
2020-06-01,Social media/Online forums,4.0,1,1,4,1,1,6,627
2020-02-01,Mail,4900.0,1,1,4900,1,1,3,628
2020-03-01,Text message,1500.0,7,7,214,1,1,1,629
2020-01-01,Text message,3.0,7,7,0,1,1,5,630
2020-06-01,Text message,1300.0,10,10,130,1,1,5,631
2020-02-01,Text message,61.0,8,8,8,1,1,2,632
2020-04-01,Text message,800.0,19,19,42,1,1,2,633
2020-03-01,Social media/Online forums,125000.0,1,1,125000,1,12,4,634
2020-04-01,Social media/Online forums,1450.0,1,1,1450,1,12,4,635
2020-03-01,Social media/Online forums,20000.0,1,1,20000,1,12,10,636
2020-03-01,Social media/Online forums,70000.0,1,1,70000,1,12,8,637
2020-05-01,Social media/Online forums,14000.0,1,1,14000,1,12,8,638
2020-06-01,Social media/Online forums,45000.0,1,1,45000,1,12,15,639
2020-02-01,Social media/Online forums,130.0,1,1,130,1,12,9,640
2020-05-01,Social media/Online forums,239.0,1,1,239,1,12,1,641
2020-04-01,Social media/Online forums,7600.0,1,1,7600,1,12,5,642
2020-03-01,Social media/Online forums,23500.0,1,1,23500,1,12,3,643
2020-01-01,Mobile apps,154000.0,1,1,154000,1,12,11,644
2020-04-01,Mobile apps,2500.0,1,1,2500,1,12,4,645
2020-06-01,Mobile apps,16120.0,1,1,16120,1,12,4,646
2020-05-01,Mobile apps,8000.0,1,1,8000,1,12,6,647
2020-03-01,Internet,11400.0,2,2,5700,1,12,3,648
2020-04-01,Internet,5200.0,2,2,2600,1,12,3,649
2020-03-01,Internet,2000000.0,1,1,2000000,1,12,7,650
2020-03-01,Internet,50.0,1,1,50,1,12,4,651
2020-01-01,Internet,28490.0,2,2,14245,1,12,5,652
2020-03-01,Internet,10750.0,1,1,10750,1,12,5,653
2020-06-01,Internet,136326.0,1,1,136326,1,12,5,654
2020-02-01,Internet,6000.0,1,1,6000,1,12,2,655
2020-03-01,Internet,1500.0,1,1,1500,1,12,2,656
2020-04-01,Internet,1000000.0,1,1,1000000,1,12,2,657
2020-01-01,Internet,8239.0,2,2,4120,1,12,6,658
2020-03-01,Internet,14500.0,1,1,14500,1,12,6,659
2020-04-01,Internet,8950.0,1,1,8950,1,12,6,660
2020-03-01,Internet,1550.0,2,2,775,1,12,8,661
2020-06-01,Internet,2800.0,1,1,2800,1,12,12,662
2020-01-01,Internet,45.0,1,1,45,1,12,1,663
2020-01-01,Internet,94.0,1,1,94,1,12,16,664
2020-02-01,Internet,300.0,1,1,300,1,12,1,665
2020-03-01,Internet,60.0,1,1,60,1,12,1,666
2020-04-01,Email,1000.0,1,1,1000,1,12,6,667
2020-04-01,Email,2750.0,1,1,2750,1,12,4,668
2020-01-01,Email,6600.0,1,1,6600,1,12,17,669
2020-01-01,Email,90.0,1,1,90,1,12,3,670
2020-03-01,Email,112700.0,1,1,112700,1,12,2,671
2020-05-01,Email,1000.0,1,1,1000,1,12,3,672
2020-05-01,Email,27.0,1,1,27,1,12,9,673
2020-06-01,Email,2800.0,1,1,2800,1,12,17,674
2020-02-01,Text message,59.0,1,1,59,1,12,2,675
2020-04-01,Mobile apps,1617.0,1,1,1617,1,19,17,676
2020-04-01,Email,7389.0,1,1,7389,1,19,17,677
2020-04-01,Internet,28.0,1,1,28,1,19,2,678
2020-05-01,Social media/Online forums,2200.0,1,1,2200,1,10,3,679
2020-03-01,Email,10000.0,3,3,3333,1,10,5,680
2020-06-01,Email,200.0,1,1,200,1,10,2,681
2020-02-01,Internet,3500.0,1,1,3500,1,10,7,682
2020-06-01,Phone call,2000.0,13,13,154,1,10,1,683
2020-02-01,Phone call,1000.0,2,2,500,1,10,2,684
2020-06-01,Phone call,9900.0,1,1,9900,1,20,3,685
2020-01-01,Internet,100.0,1,1,100,1,16,7,686
2020-03-01,Email,50.0,1,1,50,1,16,5,687
2020-03-01,Phone call,521.0,1,1,521,1,16,2,688
2020-06-01,Phone call,100.0,1,1,100,1,16,1,689
2020-06-01,Email,100.0,1,1,100,1,16,2,690
2020-02-01,Social media/Online forums,3000.0,1,1,3000,1,16,4,691
2020-04-01,Internet,310.0,1,1,310,1,21,4,692
2020-05-01,Internet,390.0,1,1,390,1,21,6,693
2020-05-01,Phone call,660.0,1,1,660,1,21,2,694
2020-05-01,Email,0.0,6,6,0,1,21,9,695
2020-01-01,Phone call,249.0,1,1,249,1,22,3,696
2020-02-01,Social media/Online forums,300.0,1,1,300,1,23,9,697
2020-04-01,Phone call,609.0,1,1,609,1,22,7,698
2020-01-01,Text message,219.0,1,1,219,1,13,1,699
2020-02-01,Email,11000.0,1,1,11000,1,13,9,700
2020-02-01,Email,150.0,1,1,150,1,13,17,701
2020-03-01,Mobile apps,3.0,1,1,3,1,13,8,702
2020-03-01,Phone call,4499.0,1,1,4499,1,13,3,703
2020-04-01,Internet,3.0,1,1,3,1,13,10,704
2020-04-01,Phone call,2500.0,1,1,2500,1,13,6,705
2020-04-01,Text message,11230.0,1,1,11230,1,13,7,706
2020-04-01,Mobile apps,400.0,1,1,400,1,13,16,707
2020-04-01,Internet,2600.0,1,1,2600,1,13,6,708
2020-04-01,Text message,10000.0,1,1,10000,1,13,6,709
2020-05-01,Email,1.0,1,1,1,1,13,14,710
2020-05-01,Internet,1500.0,1,1,1500,1,13,4,711
2020-06-01,Internet,120000.0,2,2,60000,1,13,6,712
2020-03-01,Social media/Online forums,31600.0,1,1,31600,1,13,9,713
2020-05-01,Social media/Online forums,100.0,1,1,100,1,13,2,714
2020-04-01,Social media/Online forums,950.0,1,1,950,1,13,10,715
2020-04-01,Social media/Online forums,5000.0,1,1,5000,1,13,6,716
2020-06-01,Email,2850.0,1,1,2850,1,24,5,717
2020-01-01,Phone call,1.0,1,1,1,1,24,6,718
2020-05-01,Internet,70.0,1,1,70,1,24,6,719
2020-03-01,In person,20000.0,1,1,20000,1,25,7,720
2020-04-01,Social media/Online forums,1800.0,1,1,1800,1,25,15,721
2020-03-01,Internet,3.0,1,1,3,1,15,1,722
2020-01-01,Email,20000.0,6,6,3333,1,15,6,723
2020-05-01,Phone call,1900.0,1,1,1900,1,15,5,724
2020-01-01,Phone call,3452.0,1,1,3452,1,15,7,725
2020-06-01,Phone call,1500.0,1,1,1500,1,15,6,726
2020-04-01,Internet,189.0,1,1,189,1,14,11,727
2020-06-01,Phone call,550.0,1,1,550,1,14,15,728
2020-04-01,Internet,900.0,1,1,900,1,14,17,729
2020-01-01,Internet,125.0,1,1,125,1,14,9,730
2020-03-01,Internet,169.0,1,1,169,1,14,9,731
2020-04-01,Email,1.0,9,9,0,1,14,1,732
2020-03-01,Internet,349.0,1,1,349,1,14,10,733
2020-04-01,Internet,98.0,1,1,98,1,14,10,734
2020-02-01,Phone call,17.0,23,23,1,1,14,5,735
2020-05-01,Phone call,250.0,7,7,36,1,14,5,736
2020-01-01,Email,275.0,12,12,23,1,14,5,737
2020-03-01,Email,567.0,10,10,57,1,14,5,738
2020-01-01,Internet,4.0,1,1,4,1,14,5,739
2020-01-01,Phone call,721.0,21,21,34,1,14,4,740
2020-01-01,In person,20.0,1,1,20,1,14,4,741
2020-02-01,Internet,129.0,1,1,129,1,14,4,742
2020-03-01,Phone call,43.0,10,10,4,1,14,4,743
2020-04-01,Phone call,50.0,13,13,4,1,14,4,744
2020-04-01,In person,270.0,1,1,270,1,14,4,745
2020-05-01,Phone call,87.0,10,10,9,1,14,4,746
2020-04-01,Mobile apps,406.0,1,1,406,1,14,6,747
2020-05-01,Phone call,199.0,23,23,9,1,14,6,748
2020-05-01,Text message,55.0,3,3,18,1,14,6,749
2020-06-01,Text message,350.0,4,4,88,1,14,6,750
2020-01-01,Mobile apps,159.0,1,1,159,1,14,2,751
2020-04-01,Text message,400.0,7,7,57,1,14,2,752
2020-04-01,Phone call,450.0,12,12,38,1,14,2,753
2020-05-01,Email,539.0,7,7,77,1,14,2,754
2020-01-01,Phone call,423.0,29,29,15,1,14,3,755
2020-03-01,Email,300.0,9,9,33,1,14,3,756
2020-06-01,Phone call,0.0,37,37,0,1,14,3,757
2020-02-01,In person,450.0,2,2,225,1,14,7,758
2020-01-01,Phone call,40.0,33,33,1,1,14,7,759
2020-02-01,Phone call,600.0,39,39,15,1,14,7,760
2020-05-01,Phone call,0.0,16,16,0,1,14,7,761
2020-06-01,Phone call,300.0,36,36,8,1,14,7,762
2020-05-01,Mobile apps,780.0,1,1,780,1,11,8,763
2020-06-01,Text message,1920.0,1,1,1920,1,11,8,764
2020-02-01,Phone call,975113.0,1,1,975113,1,11,8,765
2020-03-01,Phone call,781.0,1,1,781,1,11,10,766
2020-04-01,Phone call,479.0,1,1,479,1,11,10,767
2020-03-01,Phone call,447.0,1,1,447,1,11,4,768
2020-05-01,Phone call,7475.0,1,1,7475,1,11,4,769
2020-01-01,Phone call,17000.0,1,1,17000,1,11,6,770
2020-01-01,Internet,372.0,1,1,372,1,11,6,771
2020-03-01,Internet,47000.0,1,1,47000,1,11,6,772
2020-06-01,Internet,4600.0,2,2,2300,1,11,6,773
2020-04-01,Phone call,409.0,1,1,409,1,11,7,774
2020-01-01,Internet,1100.0,1,1,1100,1,11,7,775
2020-03-01,Email,870000.0,2,2,435000,1,11,7,776
2020-05-01,Email,500.0,4,4,125,1,11,7,777
2020-06-01,Email,753.0,2,2,376,1,11,7,778
2020-02-01,In person,14850.0,1,1,14850,1,11,1,779
2020-01-01,Internet,365.0,1,1,365,1,11,1,780
2020-03-01,Social media/Online forums,6600.0,1,1,6600,1,11,1,781
2020-04-01,Social media/Online forums,2800.0,1,1,2800,1,11,1,782
2020-06-01,Phone call,3497.0,3,3,1166,1,11,1,783
2020-02-01,Phone call,40153.0,2,2,20076,1,11,9,784
2020-04-01,Internet,15000.0,1,1,15000,1,11,9,785
2020-02-01,Phone call,260000.0,1,1,260000,1,11,14,786
2020-04-01,Phone call,11250.0,2,2,5625,1,11,14,787
2020-05-01,Email,500.0,1,1,500,1,11,14,788
2020-03-01,Internet,4876.0,1,1,4876,1,11,16,789
2020-06-01,Phone call,3500.0,1,1,3500,1,11,21,790
2020-01-01,In person,25000.0,1,1,25000,1,11,5,791
2020-03-01,In person,50000.0,1,1,50000,1,11,5,792
2020-06-01,Mobile apps,1000.0,1,1,1000,1,11,5,793
2020-02-01,Social media/Online forums,2650.0,1,1,2650,1,11,5,794
2020-04-01,Internet,825.0,1,1,825,1,11,5,795
2020-05-01,Internet,6046.0,4,4,1512,1,11,5,796
2020-02-01,Phone call,92500.0,2,2,46250,1,11,5,797
2020-03-01,Phone call,108064.0,3,3,36021,1,11,5,798
2020-06-01,Phone call,22000.0,6,6,3667,1,11,5,799
2020-01-01,Internet,395.0,1,1,395,1,11,2,800
2020-03-01,Internet,71000.0,1,1,71000,1,11,2,801
2020-05-01,Internet,7029.0,3,3,2343,1,11,2,802
2020-06-01,Internet,115000.0,1,1,115000,1,11,2,803
2020-01-01,In person,14840.0,1,1,14840,1,11,2,804
2020-02-01,Phone call,5350.0,3,3,1783,1,11,2,805
2020-03-01,Phone call,3557000.0,4,4,889250,1,11,2,806
2020-05-01,Phone call,283290.0,3,3,94430,1,11,2,807
2020-04-01,Social media/Online forums,14250.0,1,1,14250,1,11,3,808
2020-02-01,Internet,3914.0,2,2,1957,1,11,3,809
2020-03-01,Email,9000.0,3,3,3000,1,11,3,810
2020-01-01,Text message,7500.0,1,1,7500,1,11,3,811
2020-06-01,In person,1530.0,1,1,1530,1,11,3,812
2020-02-01,Phone call,191000.0,1,1,191000,1,11,3,813
2020-03-01,Phone call,34280.0,2,2,17140,1,11,3,814
2020-04-01,Phone call,164314.0,4,4,41078,1,11,3,815
2020-05-01,Phone call,195286.0,6,6,32548,1,11,3,816
2020-06-01,Phone call,25160.0,5,5,5032,1,11,3,817
2020-04-01,Phone call,3000.0,2,2,1500,1,11,2,818
2020-05-01,Phone call,5000.0,1,1,5000,1,11,1,819
2020-04-01,Social media/Online forums,400.0,1,1,400,1,11,6,820
2020-01-01,Mail,70000.0,1,1,70000,1,12,4,821
2020-02-01,Fax,69.0,1,1,69,1,12,22,822
2020-02-01,Fax,0.0,1,1,0,1,12,8,823
2020-04-01,Internet,1400.0,1,1,1400,1,12,1,824
2020-05-01,Internet,20000.0,1,1,20000,1,12,5,825
2020-03-01,Mobile apps,10000.0,1,1,10000,1,12,7,826
2020-02-01,In person,500.0,1,1,500,1,14,4,827
2020-03-01,Text message,3.0,8,8,0,1,14,3,828
2020-02-01,Phone call,20000.0,3,3,6667,1,10,6,829
2020-03-01,In person,100.0,1,1,100,1,16,13,830
2020-01-01,Email,9500.0,1,1,9500,1,25,2,831
2020-03-01,Social media/Online forums,2500.0,1,1,2500,1,13,10,832
2020-03-01,Social media/Online forums,35000.0,1,1,35000,1,13,1,833
2020-04-01,Email,500.0,1,1,500,1,13,16,834
2020-03-01,In person,20000.0,1,1,20000,1,26,10,835
2020-03-01,Mobile apps,700.0,1,1,700,1,3,4,836
2020-06-01,Internet,10000.0,1,1,10000,1,4,8,837
2020-05-01,Phone call,400.0,1,1,400,1,4,9,838
2020-06-01,Phone call,0.0,1,1,0,1,4,23,839
2020-05-01,In person,300.0,1,1,300,1,1,24,840
2020-01-01,Internet,10000.0,2,2,5000,1,1,13,841
2020-01-01,Email,450.0,1,1,450,1,1,14,842
2020-01-01,Phone call,2140.0,2,2,1070,1,1,15,843
2020-04-01,Phone call,1600.0,15,15,107,1,1,3,844
2020-02-01,Phone call,1085.0,15,15,72,1,9,7,845
2020-04-01,In person,20000.0,1,1,20000,1,9,7,846
2020-05-01,Phone call,200.0,6,6,33,1,9,2,847
2020-04-01,Email,6865.0,14,14,490,1,9,5,848
2020-05-01,Mobile apps,149.0,1,1,149,1,17,1,849
2020-04-01,Email,500.0,1,1,500,1,5,19,850
2020-02-01,Mail,40000.0,1,1,40000,1,18,6,851
2020-06-01,In person,1000.0,1,1,1000,1,7,16,852
2020-04-01,Mobile apps,1712.0,1,1,1712,1,7,17,853
2020-06-01,Social media/Online forums,1280.0,1,1,1280,1,7,5,854
2020-02-01,Social media/Online forums,114.0,1,1,114,1,7,4,855
2020-04-01,Email,716.0,2,2,358,1,8,2,856
2020-04-01,Email,45.0,1,1,45,1,8,17,857
2020-02-01,Email,26.0,2,2,13,1,8,7,858
2020-02-01,Mobile apps,60.0,1,1,60,1,8,7,859
2020-01-01,Mobile apps,1300.0,1,1,1300,1,8,17,860
2020-04-01,Mobile apps,50.0,1,1,50,1,8,4,861
2020-05-01,Mobile apps,49.0,1,1,49,1,8,10,862
2020-05-01,Social media/Online forums,149.0,1,1,149,1,8,4,863
2020-02-01,Social media/Online forums,97.0,1,1,97,1,8,10,864
2020-03-01,Internet,60.0,1,1,60,1,8,18,865
2020-05-01,unspecified,0.0,1,1,0,1,1,25,866
2020-05-01,Mail,0.0,1,1,0,1,9,9,867
2020-04-01,Internet,0.0,1,1,0,1,11,17,868
2020-03-01,Social media/Online forums,0.0,1,1,0,1,14,15,869
2020-04-01,Email,0.0,7,7,0,1,10,11,870
2020-01-01,Email,0.0,16,16,0,1,1,4,871
2020-04-01,Email,0.0,1,1,0,1,12,12,872
2020-02-01,Email,0.0,10,10,0,1,9,7,873
2020-06-01,Phone call,0.0,9,9,0,1,9,9,874
2020-05-01,Phone call,0.0,8,8,0,1,1,9,875
2020-06-01,Phone call,0.0,43,43,0,1,1,2,876
2020-04-01,Text message,0.0,9,9,0,1,1,7,877
2020-05-01,Phone call,0.0,1,1,0,1,15,9,878
2020-05-01,Email,0.0,12,12,0,1,1,1,879
2020-05-01,Phone call,0.0,15,15,0,1,14,3,880
2020-02-01,Text message,0.0,3,3,0,1,1,6,881
2020-04-01,Email,0.0,60,60,0,1,21,2,882
2020-02-01,Phone call,0.0,24,24,0,1,14,4,883
2020-03-01,Email,0.0,22,22,0,1,1,7,884
2020-03-01,Phone call,0.0,2,2,0,1,11,9,885
2020-05-01,Phone call,0.0,8,8,0,1,9,7,886
2020-01-01,Phone call,0.0,14,14,0,1,4,4,887
2020-04-01,Mobile apps,0.0,1,1,0,1,1,5,888
2020-03-01,Email,0.0,2,2,0,1,13,7,889
2020-05-01,In person,0.0,2,2,0,1,11,3,890
2020-01-01,Email,0.0,2,2,0,1,25,1,891
2020-04-01,Text message,0.0,5,5,0,1,1,10,892
2020-06-01,Email,0.0,6,6,0,1,3,2,893
2020-02-01,Phone call,0.0,19,19,0,1,14,2,894
2020-02-01,Email,0.0,8,8,0,1,2,7,895
2020-04-01,Email,0.0,74,74,0,1,1,3,896
2020-01-01,Email,0.0,8,8,0,1,15,2,897
2020-04-01,Email,0.0,103,103,0,1,21,3,898
2020-06-01,Email,0.0,13,13,0,1,1,10,899
2020-04-01,Text message,0.0,6,6,0,1,1,9,900
2020-04-01,Email,0.0,30,30,0,1,10,4,901
2020-06-01,Phone call,0.0,11,11,0,1,9,7,902
2020-01-01,Text message,0.0,6,6,0,1,2,3,903
2020-02-01,Phone call,0.0,22,22,0,1,14,10,904
2020-04-01,unspecified,0.0,1,1,0,1,1,18,905
2020-04-01,Email,0.0,51,51,0,1,10,3,906
2020-02-01,Email,0.0,3,3,0,1,2,10,907
2020-04-01,Email,0.0,48,48,0,1,21,4,908
2020-01-01,Social media/Online forums,0.0,2,2,0,1,16,6,909
2020-06-01,Email,0.0,1,1,0,1,8,11,910
2020-01-01,Email,0.0,2,2,0,1,13,7,911
2020-03-01,Text message,0.0,11,11,0,1,1,7,912
2020-05-01,Email,0.0,74,74,0,1,1,3,913
